Client 0,Client 1,Client 2,Client 3,Client 4
0.686500072479248,0.686500072479248,0.686500072479248,0.686500072479248,0.686500072479248
0.7692136168479919,0.7692136168479919,0.7692136168479919,0.7692136168479919,0.7692136168479919
0.8485303521156311,0.8485303521156311,0.8485303521156311,0.8485303521156311,0.8485303521156311
0.5296899676322937,0.5296899676322937,0.5296899676322937,0.5296899676322937,0.5296899676322937
0.5009509921073914,0.5009509921073914,0.5009509921073914,0.5009509921073914,0.5009509921073914
0.4014025330543518,0.4014025330543518,0.4014025330543518,0.4014025330543518,0.4014025330543518
0.33032843470573425,0.33032843470573425,0.33032843470573425,0.33032843470573425,0.33032843470573425
0.41699284315109253,0.41699284315109253,0.41699284315109253,0.41699284315109253,0.41699284315109253
0.2733827531337738,0.2733827531337738,0.2733827531337738,0.2733827531337738,0.2733827531337738
0.6146438717842102,0.6146438717842102,0.6146438717842102,0.6146438717842102,0.6146438717842102
0.3084142804145813,0.351116418838501,0.11153481900691986,0.5961641669273376,0.2991876006126404
0.44292566180229187,0.4289203882217407,2.6502268314361572,0.42170217633247375,1.3554483652114868
0.45070722699165344,0.6509186625480652,0.5310746431350708,0.5907407402992249,0.22745174169540405
0.16437426209449768,0.26430314779281616,0.20640608668327332,0.40241721272468567,0.28533729910850525
0.1035376787185669,0.24919970333576202,0.09812301397323608,0.4158312976360321,0.23803888261318207
0.21543000638484955,0.23121456801891327,0.14506179094314575,0.36163631081581116,0.26923245191574097
0.08677900582551956,0.15870040655136108,0.1466204971075058,0.2692002058029175,0.18692395091056824
0.0929308831691742,0.1906381994485855,0.07083738595247269,0.2126849740743637,0.15176457166671753
0.05418608710169792,0.11898248642683029,0.05859273672103882,0.22190847992897034,0.1256057173013687
0.057667411863803864,0.08650515973567963,0.03912393003702164,0.2152930051088333,0.21105630695819855
0.3281436562538147,0.39889881014823914,0.2679459750652313,0.21322108805179596,0.23833516240119934
0.27782368659973145,0.30878305435180664,0.24374505877494812,0.08546371012926102,0.12793071568012238
0.27507150173187256,0.2570185661315918,0.2412397265434265,0.11574685573577881,0.1888962686061859
0.2009579986333847,0.22394336760044098,0.17664095759391785,0.2420150488615036,0.1375299096107483
0.1449907124042511,0.17540891468524933,0.17069649696350098,0.12020448595285416,0.09902729839086533
0.1255660206079483,0.16171830892562866,0.1530318260192871,0.06347598135471344,0.12013892084360123
0.08340595662593842,0.12638671696186066,0.11874600499868393,0.03551674634218216,0.1074572429060936
0.06086144968867302,0.10477515310049057,0.10446134209632874,0.023125987499952316,0.03321782499551773
0.025245532393455505,0.11421533674001694,0.06357618421316147,0.013917270116508007,0.11673208326101303
0.026973247528076172,0.05098678916692734,0.050265174359083176,0.006930438335984945,0.01445362064987421
0.1668795794248581,0.33187800645828247,0.04808741807937622,0.07995988428592682,0.38497185707092285
0.21837034821510315,0.28702354431152344,0.03224927559494972,0.07598208636045456,0.29743459820747375
0.09715487062931061,0.18804694712162018,0.014151846058666706,0.05598345026373863,0.22272160649299622
0.14675642549991608,0.16431614756584167,0.012095666490495205,0.03128443658351898,0.230458602309227
0.08151023834943771,0.11107038706541061,0.003994169179350138,0.01306978240609169,0.22804246842861176
0.11475919932126999,0.10168871283531189,0.0020880158990621567,0.01899956725537777,0.215917706489563
0.11611592769622803,0.1172330304980278,0.0018418867839500308,0.006883135065436363,0.18232186138629913
0.0406680703163147,0.06830449402332306,0.0005252146511338651,0.029080236330628395,0.16524936258792877
0.025270305573940277,0.06584915518760681,0.00039901130367070436,0.0020866517443209887,0.12086625397205353
0.03449510782957077,0.036925286054611206,0.0007171811303123832,0.1309071034193039,0.09684762358665466
0.6368367075920105,0.06607528775930405,0.12025315314531326,0.19895392656326294,0.24973765015602112
0.493091344833374,0.04331197217106819,0.1065540760755539,0.45685261487960815,0.15109959244728088
0.3393345773220062,0.06012176349759102,0.06303760409355164,0.6485152244567871,0.18584643304347992
0.327779084444046,0.023300036787986755,0.0995166227221489,0.18952444195747375,0.10919354856014252
0.3319368064403534,0.020904412493109703,0.052332621067762375,0.21765434741973877,0.05428088456392288
0.2817619740962982,0.008158238604664803,0.019493630155920982,0.24577447772026062,0.034416161477565765
0.24168869853019714,0.023832403123378754,0.023447895422577858,0.14851540327072144,0.03755465894937515
0.2021297663450241,0.0006997945019975305,0.009402475319802761,0.15641681849956512,0.018781514838337898
0.14312529563903809,0.03655858710408211,0.012434402480721474,0.057901062071323395,0.006158290896564722
0.15477687120437622,0.0012610916746780276,0.012433093041181564,0.11583711951971054,0.011621765792369843
0.43929561972618103,0.6691666841506958,0.2293662130832672,0.4382072985172272,0.0682641789317131
0.17449885606765747,0.36752769351005554,0.21300311386585236,0.17642588913440704,0.007205684669315815
0.19184710085391998,0.29664087295532227,0.13396382331848145,0.15674753487110138,0.006314741913229227
0.10566245019435883,0.22351223230361938,0.17465262115001678,0.26948902010917664,0.021601879969239235
0.07640696316957474,0.22513604164123535,0.11185695230960846,0.19841787219047546,0.007413151673972607
0.10879641026258469,0.16239412128925323,0.08902695775032043,0.12713471055030823,0.0019177014473825693
0.021671604365110397,0.10067238658666611,0.07482290267944336,0.1017918586730957,0.00303344102576375
0.13377316296100616,0.09738034009933472,0.061521466821432114,0.11351045966148376,0.0012088572839275002
0.04310115799307823,0.06321806460618973,0.05688638985157013,0.08291032910346985,0.0012470606015995145
0.01957574114203453,0.04422876238822937,0.04118044674396515,0.05769416317343712,0.0003882206801790744
0.35750648379325867,0.07574377208948135,0.3932209610939026,0.38148579001426697,0.5659385323524475
0.15709510445594788,0.08930961787700653,0.16624346375465393,0.2503577768802643,0.2361518293619156
0.15595296025276184,0.08776696771383286,0.1982477456331253,0.20821385085582733,0.20201246440410614
0.23458757996559143,0.06763140857219696,0.1813843846321106,0.189281165599823,0.17723038792610168
0.14364764094352722,0.050407763570547104,0.16849546134471893,0.1823076456785202,0.1876392513513565
0.11186280846595764,0.03983986750245094,0.12029459327459335,0.14662577211856842,0.1411997377872467
0.07288441061973572,0.06494704633951187,0.1263815462589264,0.15659542381763458,0.11617811769247055
0.04317743331193924,0.04137001931667328,0.12650319933891296,0.12692803144454956,0.12024472653865814
0.0164480097591877,0.01640315353870392,0.0863201692700386,0.1446327567100525,0.10067786276340485
0.01956426352262497,0.00501380767673254,0.09237032383680344,0.08997241407632828,0.07509828358888626
0.20550084114074707,0.6170945763587952,0.10894849896430969,0.10188699513673782,0.04631362482905388
0.03793187811970711,0.41589123010635376,0.09178190678358078,0.08509917557239532,0.03913680464029312
0.06343898177146912,0.27391427755355835,0.06377392262220383,0.030185705050826073,0.023257039487361908
0.07334625720977783,0.25779780745506287,0.030657213181257248,0.029028935357928276,0.014807255007326603
0.020014019683003426,0.13836434483528137,0.018231574445962906,0.01101226732134819,0.005892319604754448
0.05045383796095848,0.1248360350728035,0.012504043988883495,0.0037313790526241064,0.0029301713220775127
0.02629307471215725,0.10363821685314178,0.002093351213261485,0.0032348353415727615,0.0024057168047875166
0.007428365293890238,0.09914272278547287,0.0030118280556052923,0.0023401619400829077,0.0011808015406131744
0.041284311562776566,0.07616812735795975,0.0039544478058815,0.0010290867649018764,0.0027533622924238443
0.020780157297849655,0.06956984102725983,0.0010418203892186284,0.003736150451004505,0.0034428704530000687
0.7588989734649658,0.11172107607126236,0.4713009297847748,0.4427807033061981,0.4169602394104004
